,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
601,2017-08-24,2663.954763330702,2572.7946519110233,5282.629122821143,2663.954763330702,2663.954763330702,1330.4092028258237,1330.4092028258237,1330.4092028258237,-18.406085766970254,-18.406085766970254,-18.406085766970254,1348.8152885927936,1348.8152885927936,1348.8152885927936,0.0,0.0,0.0,3994.3639661565257
602,2017-08-25,2746.558497765692,2698.859112625576,5567.438818992537,2746.558497765692,2746.558497765692,1316.2840210375778,1316.2840210375778,1316.2840210375778,-3.4142217420725123,-3.4142217420725123,-3.4142217420725123,1319.6982427796504,1319.6982427796504,1319.6982427796504,0.0,0.0,0.0,4062.8425188032697
603,2017-08-26,2829.162232200683,2729.237878237294,5581.935591210412,2829.162232200683,2829.162232200683,1302.5121280961623,1302.5121280961623,1302.5121280961623,15.189990625994602,15.189990625994602,15.189990625994602,1287.322137470168,1287.322137470168,1287.322137470168,0.0,0.0,0.0,4131.674360296845
604,2017-08-27,2911.7659666356817,2794.6164121219267,5539.573284172032,2911.7659666356817,2911.7659666356817,1242.9509122433615,1242.9509122433615,1242.9509122433615,-9.008198420499422,-9.008198420499422,-9.008198420499422,1251.9591106638609,1251.9591106638609,1251.9591106638609,0.0,0.0,0.0,4154.716878879043
605,2017-08-28,2994.3697010706724,2829.1781110727516,5688.635454649125,2994.3697010706724,2994.3697010706724,1232.4549323605024,1232.4549323605024,1232.4549323605024,18.540795067013295,18.540795067013295,18.540795067013295,1213.914137293489,1213.914137293489,1213.914137293489,0.0,0.0,0.0,4226.824633431175
606,2017-08-29,3076.973435505671,2734.9908815021035,5622.678279568705,3076.973435505671,3076.973435505671,1169.329050547267,1169.329050547267,1169.329050547267,-4.1894397911949115,-4.1894397911949115,-4.1894397911949115,1173.5184903384618,1173.5184903384618,1173.5184903384618,0.0,0.0,0.0,4246.302486052939
607,2017-08-30,3159.5771699406705,2886.902786794584,5693.2462045343,3159.5771699406705,3159.5771699406705,1132.409589564219,1132.409589564219,1132.409589564219,1.2871600276528614,1.2871600276528614,1.2871600276528614,1131.1224295365662,1131.1224295365662,1131.1224295365662,0.0,0.0,0.0,4291.986759504889
608,2017-08-31,3242.1809043756607,2825.761427328849,5656.9285664846875,3242.1809043756607,3242.1809043756607,1068.6812257308698,1068.6812257308698,1068.6812257308698,-18.406085766956146,-18.406085766956146,-18.406085766956146,1087.0873114978258,1087.0873114978258,1087.0873114978258,0.0,0.0,0.0,4310.8621301065305
609,2017-09-01,3324.78463881066,2983.4085387124833,5768.659479937395,3324.78463881066,3324.78463881066,1038.363117865394,1038.363117865394,1038.363117865394,-3.4142217419883374,-3.4142217419883374,-3.4142217419883374,1041.7773396073824,1041.7773396073824,1041.7773396073824,0.0,0.0,0.0,4363.147756676054
610,2017-09-02,3407.3883732456507,3051.897198747151,5824.70154922184,3407.3883732456507,3407.3883732456507,1010.7411810848871,1010.7411810848871,1010.7411810848871,15.189990625934783,15.189990625934783,15.189990625934783,995.5511904589524,995.5511904589524,995.5511904589524,0.0,0.0,0.0,4418.129554330538
611,2017-09-03,3489.992107680641,2997.129130811876,5851.786712885442,3489.992107680641,3489.992107680641,939.7455664753578,939.7455664753578,939.7455664753578,-9.00819842051197,-9.00819842051197,-9.00819842051197,948.7537648958697,948.7537648958697,948.7537648958697,0.0,0.0,0.0,4429.737674155998
612,2017-09-04,3572.59584211564,3156.90543569193,5914.202827073771,3572.59584211564,3572.59584211564,920.2491105424067,920.2491105424067,920.2491105424067,18.540795067016038,18.540795067016038,18.540795067016038,901.7083154753906,901.7083154753906,901.7083154753906,0.0,0.0,0.0,4492.844952658047
613,2017-09-05,3655.1995765506304,3080.358689564826,5866.1467953401925,3655.1995765506304,3655.1995765506304,850.5197581783721,850.5197581783721,850.5197581783721,-4.189439791139292,-4.189439791139292,-4.189439791139292,854.7091979695114,854.7091979695114,854.7091979695114,0.0,0.0,0.0,4505.719334729002
614,2017-09-06,3737.803310985621,3154.538348021995,5903.946671656614,3737.803310985621,3737.803310985621,809.3026422915988,809.3026422915988,809.3026422915988,1.2871600275509818,1.2871600275509818,1.2871600275509818,808.0154822640478,808.0154822640478,808.0154822640478,0.0,0.0,0.0,4547.10595327722
615,2017-09-07,3820.40704542062,3127.211629864525,6002.5562173066055,3820.40704542062,3820.40704542062,743.4395521119419,743.4395521119419,743.4395521119419,-18.406085766931458,-18.406085766931458,-18.406085766931458,761.8456378788734,761.8456378788734,761.8456378788734,0.0,0.0,0.0,4563.846597532562
616,2017-09-08,3903.010779855619,3195.6756229976186,6042.842735609026,3903.010779855619,3903.010779855619,712.9592599837631,712.9592599837631,712.9592599837631,-3.4142217419972654,-3.4142217419972654,-3.4142217419972654,716.3734817257604,716.3734817257604,716.3734817257604,0.0,0.0,0.0,4615.9700398393825
617,2017-09-09,3985.6145142906093,3299.610554124353,6064.55119297263,3985.6145142906093,3985.6145142906093,686.9155319151312,686.9155319151312,686.9155319151312,15.189990625874964,15.189990625874964,15.189990625874964,671.7255412892562,671.7255412892562,671.7255412892562,0.0,0.0,0.0,4672.53004620574
618,2017-09-10,4068.2182487256086,3356.671161198801,6139.877746355087,4068.2182487256086,4068.2182487256086,618.9717476663105,618.9717476663105,618.9717476663105,-9.008198420473473,-9.008198420473473,-9.008198420473473,627.979946086784,627.979946086784,627.979946086784,0.0,0.0,0.0,4687.1899963919195
